ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Season,City,Sport,Event,Medal,Games1,Games2
15453,Piers Buckland,M,25,177,75,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Silver,2004,Summer
15527,Emma Cameron,M,25,177,75,Australis,AUS,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,2004,Summer
15527,Emma Cameron,M,25,177,75,Australis,AUS,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Madison",Gold,2004,Summer
15704,Gavin Terry,M,27,176,61,Italion,ITA,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 20 kilometres Walk",Gold,2004,Summer
15765,Blake Marshall,F,35,175,70,Canadria,CAN,2004 Summer,Summer,Athina,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze,2004,Summer
15847,Molly Henderson,F,25,169,55,Rusfara,RUS,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Team",Gold,2004,Summer
15954,Jake Vance,F,26,178,71,Denarion,DEN,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Gold,2004,Summer
16381,Leonard Gill,M,26,188,82,Italion,ITA,2004 Summer,Summer,Athina,Basketball,"Basketball Men's Basketball",Silver,2004,Summer
16497,Megan Reid,M,23,182,82,Argentara,ARG,2004 Summer,Summer,Athina,Football,"Football Men's Football",Gold,2004,Summer
16547,Sally Pullman,M,36,178,70,Australis,AUS,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Lightweight Coxless Fours",Silver,2004,Summer
16556,Lucas Berry,F,27,170,62,Jamara,JAM,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze,2004,Summer
16597,Carl Hamilton,F,24,165,68,Argentara,ARG,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Bronze,2004,Summer
16617,Carolyn Terry,M,26,198,85,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Men's Triple Jump",Bronze,2004,Summer
16656,Eric Wright,F,27,182,73,Ukrion,UKR,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Bronze,2004,Summer
16685,Jasmine Gill,M,47,185,70,Unitonaris,USA,2004 Summer,Summer,Athina,Sailing,"Sailing Men's Two Person Dinghy",Gold,2004,Summer
16704,Adam Dyer,M,27,193,100,Australis,AUS,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Silver,2004,Summer
16816,Angela Newman,F,25,186,75,Germarion,GER,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Bronze,2004,Summer
16816,Angela Newman,F,25,186,75,Germarion,GER,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 200 metres Backstroke",Bronze,2004,Summer
16816,Angela Newman,F,25,186,75,Germarion,GER,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Bronze,2004,Summer
16875,Carol Parr,F,26,173,102,Unitonaris,USA,2004 Summer,Summer,Athina,Softball,"Softball Women's Softball",Gold,2004,Summer
16914,Christian Churchill,M,27,172,72,Australis,AUS,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Gold,2004,Summer
17348,Chloe Bond,M,21,183,86,Spanion,ESP,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver,2004,Summer
17348,Chloe Bond,M,21,183,86,Spanion,ESP,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,2004,Summer
17407,Piers Ogden,F,19,191,70,Cubaris,CUB,2004 Summer,Summer,Athina,Volleyball,"Volleyball Women's Volleyball",Bronze,2004,Summer
17471,Keith Kerr,F,35,170,51,Columbis,COL,2004 Summer,Summer,Athina,Cycling,"Cycling Women's Points Race",Bronze,2004,Summer
17656,Phil Arnold,M,24,190,101.5,Italion,ITA,2004 Summer,Summer,Athina,Boxing,"Boxing Men's Super-Heavyweight",Bronze,2004,Summer
17697,Charles McDonald,M,30,183,83,Unitardis,GBR,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 4 x 100 metres Relay",Gold,2004,Summer
17755,Thomas Greene,F,22,168,58,Jamara,JAM,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 100 metres",Bronze,2004,Summer
17755,Thomas Greene,F,22,168,58,Jamara,JAM,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 200 metres",Gold,2004,Summer
17755,Thomas Greene,F,22,168,58,Jamara,JAM,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 4 x 100 metres Relay",Gold,2004,Summer
17977,Donna Rutherford,M,29,179,81,Brazion,BRA,2004 Summer,Summer,Athina,Judo,"Judo Men's Half-Middleweight",Bronze,2004,Summer
18011,Jonathan Welch,M,31,174,64,Czevos,CZE,2004 Summer,Summer,Athina,Modern Pentathlon,"Modern Pentathlon Men's Individual",Bronze,2004,Summer
18071,Dominic Hughes,M,23,175,70,Italion,ITA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Bronze,2004,Summer
18206,Isaac Miller,M,33,189,83,Paragon,PAR,2004 Summer,Summer,Athina,Football,"Football Men's Football",Silver,2004,Summer
18374,Adam Gibson,F,30,177,75,Venarion,VEN,2004 Summer,Summer,Athina,Taekwondo,"Taekwondo Women's Heavyweight",Bronze,2004,Summer
18443,Kylie Nash,F,26,164,72,Australis,AUS,2004 Summer,Summer,Athina,Softball,"Softball Women's Softball",Silver,2004,Summer
18550,Richard Vaughan,F,23,168,60,Australis,AUS,2004 Summer,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",Gold,2004,Summer
18561,Mary Metcalfe,F,18,190,74,Cubaris,CUB,2004 Summer,Summer,Athina,Volleyball,"Volleyball Women's Volleyball",Bronze,2004,Summer
18641,Eric Peake,M,33,183,75,Nezarion,NZL,2004 Summer,Summer,Athina,Triathlon,"Triathlon Men's Olympic Distance",Gold,2004,Summer
18757,Blake May,F,26,167,64,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Gold,2004,Summer
18811,Simon Cornish,F,24,185,74,Unitonaris,USA,2004 Summer,Summer,Athina,Basketball,"Basketball Women's Basketball",Gold,2004,Summer
18840,Amy Ferguson,M,20,193,93,Italion,ITA,2004 Summer,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",Bronze,2004,Summer
18840,Amy Ferguson,M,20,193,93,Italion,ITA,2004 Summer,Summer,Athina,Fencing,"Fencing Men's Foil, Team",Gold,2004,Summer
18858,Frank Henderson,M,26,180,73,Italion,ITA,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Men's Horizontal Bar",Gold,2004,Summer
18882,Bernadette Russell,M,25,178,68,Spanion,ESP,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,2004,Summer
19044,Simon Wallace,F,25,185,77,Unitonaris,USA,2004 Summer,Summer,Athina,Basketball,"Basketball Women's Basketball",Gold,2004,Summer
19246,Colin Kelly,M,30,198,91,Southaris,RSA,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxless Pairs",Bronze,2004,Summer
19340,Dylan Churchill,M,24,177,94,Cubaris,CUB,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Gold,2004,Summer
19346,Irene Skinner,F,27,168,54,Slovion,SLO,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 800 metres",Bronze,2004,Summer
19361,Sam Clark,M,29,178,72,Italion,ITA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Bronze,2004,Summer
19401,Leonard Hunter,M,25,192,80,Italion,ITA,2004 Summer,Summer,Athina,Volleyball,"Volleyball Men's Volleyball",Silver,2004,Summer
19902,Virginia Blake,M,25,176,87,Cubaris,CUB,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Gold,2004,Summer
19965,Gavin Bond,F,22,165,46,Rusfara,RUS,2004 Summer,Summer,Athina,Rhythmic Gymnastics,"Rhythmic Gymnastics Women's Individual",Silver,2004,Summer
19972,Ava Parr,F,36,171,58,Unitonaris,USA,2004 Summer,Summer,Athina,Football,"Football Women's Football",Gold,2004,Summer
20096,Jake Blake,M,34,165,60,Italion,ITA,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Men's Rings",Bronze,2004,Summer
20220,Brandon Henderson,F,28,182,75,Chintara,CHN,2004 Summer,Summer,Athina,Volleyball,"Volleyball Women's Volleyball",Gold,2004,Summer
20234,Brandon Hill,F,23,168,59,Chintara,TPE,2004 Summer,Summer,Athina,Archery,"Archery Women's Team",Bronze,2004,Summer
20249,Brandon McDonald,M,20,174,67,Chintara-1,CHN,2004 Summer,Summer,Athina,Table Tennis,"Table Tennis Men's Doubles",Gold,2004,Summer
20263,Brandon Ogden,F,25,166,46,Chintara,TPE,2004 Summer,Summer,Athina,Taekwondo,"Taekwondo Women's Flyweight",Gold,2004,Summer
20268,Brandon Parr,M,23,170,70,Chintara,TPE,2004 Summer,Summer,Athina,Archery,"Archery Men's Team",Silver,2004,Summer
20310,Brandon Quinn,F,25,158,58,Chintara,CHN,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Women's Lightweight",Gold,2004,Summer
20335,Brandon Roberts,F,21,183,73,Chintara,CHN,2004 Summer,Summer,Athina,Taekwondo,"Taekwondo Women's Heavyweight",Gold,2004,Summer
20435,Michelle White,F,34,170,65,Ukrion,UKR,2004 Summer,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze,2004,Summer
20570,Carl Blake,M,32,160,55,Netharis,NED,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxed Eights",Silver,2004,Summer
20621,Charles North,M,39,177,74,Unitonaris,USA,2004 Summer,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,2004,Summer
20622,Phil Ball,M,29,210,118,Italion,ITA,2004 Summer,Summer,Athina,Basketball,"Basketball Men's Basketball",Silver,2004,Summer
20686,Ella Vance,M,19,186,76,Italion,ITA,2004 Summer,Summer,Athina,Football,"Football Men's Football",Bronze,2004,Summer
20819,Lucas Morrison,M,23,190,105,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
20835,Anthony Greene,F,29,181,75,Romara,ROU,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Gold,2004,Summer
21020,Brian King,F,23,182,75,Koraris,KOR,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Silver,2004,Summer
21043,Brian Lyman,M,23,163,65,Koraris,KOR,2004 Summer,Summer,Athina,Judo,"Judo Men's Extra-Lightweight",Bronze,2004,Summer
21106,Theresa Wilkins,M,22,205,105,Bulgaris,BUL,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Men's Super-Heavyweight",Bronze,2004,Summer
21113,Paul Welch,M,30,196,101,Rusfara,RUS,2004 Summer,Summer,Athina,Water Polo,"Water Polo Men's Water Polo",Bronze,2004,Summer
21359,Cameron Wright,M,22,175,58,Chintara,TPE,2004 Summer,Summer,Athina,Taekwondo,"Taekwondo Men's Flyweight",Gold,2004,Summer
21401,Molly Peters,F,24,180,76,Rusfara,RUS,2004 Summer,Summer,Athina,Volleyball,"Volleyball Women's Volleyball",Silver,2004,Summer
21632,Kimberly Buckland,F,27,172,57,Romara,ROU,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 1,500 metres",Bronze,2004,Summer
21648,Nicola Gray,M,33,154,55,Unitonaris,USA,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxed Eights",Gold,2004,Summer
21665,Adrian Metcalfe,M,26,192,90,Sermontaris,SCG,2004 Summer,Summer,Athina,Water Polo,"Water Polo Men's Water Polo",Silver,2004,Summer
21691,Adrian Dickens,M,26,197,86,Italion,ITA,2004 Summer,Summer,Athina,Volleyball,"Volleyball Men's Volleyball",Silver,2004,Summer
21947,Benjamin Paige,M,24,180,83,Unitonaris,USA,2004 Summer,Summer,Athina,Athletics,"Athletics Men's Decathlon",Silver,2004,Summer
22175,Jake Watson,F,23,161,55,Canadria,CAN,2004 Summer,Summer,Athina,Trampolining,"Trampolining Women's Individual",Silver,2004,Summer
22495,Diane Vaughan,M,22,182,79,Argentara,ARG,2004 Summer,Summer,Athina,Football,"Football Men's Football",Gold,2004,Summer
22720,Joanne Churchill,M,28,187,80,Germarion,GER,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Silver,2004,Summer
22776,Donna Tucker,F,32,179,71,Italion,ITA,2004 Summer,Summer,Athina,Water Polo,"Water Polo Women's Water Polo",Gold,2004,Summer
22832,Connor Kerr,M,29,193,96,Unitardis,GBR,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxless Fours",Gold,2004,Summer
22870,Alison Short,F,31,178,69,Australis,AUS,2004 Summer,Summer,Athina,Basketball,"Basketball Women's Basketball",Silver,2004,Summer
22966,Gavin Wilson,M,32,190,89,Slovion,SLO,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Double Sculls",Silver,2004,Summer
22969,Eric McGrath,F,25,177,63,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Silver,2004,Summer
23176,Kylie Peters,F,22,175,61,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Silver,2004,Summer
23426,Mary Randall,F,21,173,63,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 100 metres Freestyle",Bronze,2004,Summer
23426,Mary Randall,F,21,173,63,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Silver,2004,Summer
23426,Mary Randall,F,21,173,63,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Gold,2004,Summer
23426,Mary Randall,F,21,173,63,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 100 metres Backstroke",Gold,2004,Summer
23426,Mary Randall,F,21,173,63,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Silver,2004,Summer
23466,Christopher Parsons,M,44,171,65,Francara,FRA,2004 Summer,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,2004,Summer
23549,Jennifer Payne,F,20,176,64,Zimbaris,ZIM,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 100 metres Backstroke",Silver,2004,Summer
23549,Jennifer Payne,F,20,176,64,Zimbaris,ZIM,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 200 metres Backstroke",Gold,2004,Summer
23549,Jennifer Payne,F,20,176,64,Zimbaris,ZIM,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 200 metres Individual Medley",Bronze,2004,Summer
23575,Alison Kelly,F,25,182,83,Unitonaris,USA,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Silver,2004,Summer
23621,Nathan Stewart,M,24,200,86,Italion,ITA,2004 Summer,Summer,Athina,Volleyball,"Volleyball Men's Volleyball",Silver,2004,Summer
23636,Grace Bell,M,32,192,100,Unitardis,GBR,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxless Fours",Gold,2004,Summer
23723,Ryan Lewis,M,26,181,86,Unitonaris,USA,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 200 metres",Gold,2004,Summer
23723,Ryan Lewis,M,26,181,86,Unitonaris,USA,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 4 x 100 metres Relay",Silver,2004,Summer
23724,Wanda Marshall,F,21,164,78,Cubaris,CUB,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Hammer Throw",Bronze,2004,Summer
23826,Diana Peake,M,20,180,75,Paragon,PAR,2004 Summer,Summer,Athina,Football,"Football Men's Football",Silver,2004,Summer
23834,Carol Nolan,F,19,176,69,Brazion,BRA,2004 Summer,Summer,Athina,Football,"Football Women's Football",Silver,2004,Summer
23868,Frank Abraham,M,21,193,86,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Bronze,2004,Summer
23868,Frank Abraham,M,21,193,86,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 100 metres Butterfly",Silver,2004,Summer
23868,Frank Abraham,M,21,193,86,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2004,Summer
23895,Nicola Turner,M,27,173,82,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Bronze,2004,Summer
23987,Simon Pullman,F,27,160,48,Unitonaris,USA,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Team",Bronze,2004,Summer
24093,Julia Hodges,M,18,188,83,Hungaris,HUN,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 400 metres Individual Medley",Bronze,2004,Summer
24182,Steven Carr,M,17,184,84,Australis,AUS,2004 Summer,Summer,Athina,Archery,"Archery Men's Individual",Bronze,2004,Summer
24281,Wanda Hughes,F,29,183,104,Cubaris,CUB,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Shot Put",Gold,2004,Summer
24300,Sean Morgan,M,23,190,75,Unitardis,GBR,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,2004,Summer
24370,Audrey Piper,M,23,184,70,Australis,AUS,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Lightweight Coxless Fours",Silver,2004,Summer
24589,Andrea James,M,23,170,70,Argentara,ARG,2004 Summer,Summer,Athina,Football,"Football Men's Football",Gold,2004,Summer
24864,Emma Turner,F,31,173,64,Norvarion,NOR,2004 Summer,Summer,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold,2004,Summer
25014,Nicola Paige,F,25,184,69,Germarion,GER,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Bronze,2004,Summer
25098,Elizabeth King,F,28,178,75,Romara,ROU,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxless Pairs",Gold,2004,Summer
25098,Elizabeth King,F,28,178,75,Romara,ROU,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Gold,2004,Summer
25208,Carolyn Knox,F,20,171,66,Brazion,BRA,2004 Summer,Summer,Athina,Football,"Football Women's Football",Silver,2004,Summer
25269,Robert Berry,F,24,172,69,Francara,FRA,2004 Summer,Summer,Athina,Fencing,"Fencing Women's epee, Team",Bronze,2004,Summer
25307,Charles Graham,M,23,201,86,Brazion,BRA,2004 Summer,Summer,Athina,Volleyball,"Volleyball Men's Volleyball",Gold,2004,Summer
25501,Joseph Mills,F,26,174,65,Denarion,DEN,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Gold,2004,Summer
25609,Blake Scott,F,22,193,82,Unitonaris,USA,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Silver,2004,Summer
25615,Charles Wilkins,M,19,190,84,Unitardis,GBR,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,2004,Summer
25750,Maria Wallace,F,23,168,54,Jamara,JAM,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze,2004,Summer
25762,Amelia Mathis,F,21,170,54,Rusfara,RUS,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Duet",Gold,2004,Summer
25762,Amelia Mathis,F,21,170,54,Rusfara,RUS,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Team",Gold,2004,Summer
25796,Nicholas Wright,M,22,182,74,Australis,AUS,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,2004,Summer
25973,Boris Scott,F,28,174,71,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Silver,2004,Summer
25975,Gabrielle Greene,F,30,174,55,Netharis,NED,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 50 metres Freestyle",Gold,2004,Summer
25975,Gabrielle Greene,F,30,174,55,Netharis,NED,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 100 metres Freestyle",Silver,2004,Summer
25975,Gabrielle Greene,F,30,174,55,Netharis,NED,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Bronze,2004,Summer
25975,Gabrielle Greene,F,30,174,55,Netharis,NED,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 100 metres Butterfly",Bronze,2004,Summer
26159,Andrew Watson,F,23,187,70,Netharis,NED,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Bronze,2004,Summer
26374,Theresa Forsyth,M,35,168,54,Brazion,BRA,2004 Summer,Summer,Athina,Athletics,"Athletics Men's Marathon",Bronze,2004,Summer
26495,Stephanie Gray,M,28,184,79,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Silver,2004,Summer
26593,Joshua Bower,F,25,172,58,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Silver,2004,Summer
26603,Carolyn Parr,M,21,183,76,Italion,ITA,2004 Summer,Summer,Athina,Football,"Football Men's Football",Bronze,2004,Summer
26804,Jonathan Sutherland,M,22,179,75,Australis,AUS,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Gold,2004,Summer
26829,Max Blake,M,26,183,66,Australis,AUS,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 20 kilometres Walk",Bronze,2004,Summer
26832,Leonard Paterson,M,24,193,90,Unitonaris,USA,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxed Eights",Gold,2004,Summer
26980,Lily Parsons,F,20,159,42,Etharion,ETH,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",Gold,2004,Summer
26983,Ella Brown,M,23,166,69,Spanion,ESP,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Men's Horse Vault",Gold,2004,Summer
27081,Gabrielle Dowd,F,18,183,67,Netharis,NED,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Bronze,2004,Summer
27088,Fiona Nash,F,30,193,83,Netharis,NED,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Bronze,2004,Summer
27128,Sam Coleman,M,23,183,77,Italion,ITA,2004 Summer,Summer,Athina,Football,"Football Men's Football",Bronze,2004,Summer
27256,Bernadette Turner,M,21,196,95,Argentara,ARG,2004 Summer,Summer,Athina,Basketball,"Basketball Men's Basketball",Gold,2004,Summer
27268,Carol Piper,M,22,174,69,Argentara,ARG,2004 Summer,Summer,Athina,Football,"Football Men's Football",Gold,2004,Summer
27375,Heather Newman,M,31,173,76,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Silver,2004,Summer
27463,Christian Hughes,F,31,175,61,Unitonaris,USA,2004 Summer,Summer,Athina,Cycling,"Cycling Women's Individual Time Trial",Silver,2004,Summer
27516,Max Wallace,M,23,180,71,Unitardis,GBR,2004 Summer,Summer,Athina,Sailing,"Sailing Men's Windsurfer",Bronze,2004,Summer
27651,Charles MacDonald,M,21,203,95,Italion,ITA,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxless Fours",Bronze,2004,Summer
27715,Elizabeth Carr,M,23,192,92,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Silver,2004,Summer
27716,Peter Dickens,M,21,178,85,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Silver,2004,Summer
27723,Elizabeth Sutherland,M,29,199,100,Netharis,NED,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxed Eights",Silver,2004,Summer
27839,Alexandra Mathis,M,19,173,76,Canadria,CAN,2004 Summer,Summer,Athina,Diving,"Diving Men's Springboard",Silver,2004,Summer
